Date, Close/Last, Volume, Open, High, Low
04/29/2019, $47.44, 1458140, $47.51, $47.81, $47.09
04/26/2019, $47.51, 1746679, $47.05, $47.67, $46.99
04/25/2019, $46.85, 2348695, $46.4, $47.08, $45.93
04/24/2019, $46.58, 3252532, $46.13, $46.89, $45.94
04/23/2019, $46.08, 2828795, $45.39, $46.53, $45.25
04/22/2019, $45.26, 2775176, $45.93, $46.3626, $45.09
04/18/2019, $46, 3975620, $44.92, $46.18, $44.89
04/17/2019, $44.88, 3432972, $46.89, $46.97, $44.5
04/16/2019, $46.75, 2422226, $47.38, $47.41, $46.215
04/15/2019, $47.08, 2920671, $46.99, $47.66, $46.78
04/12/2019, $46.79, 2524314, $46.7, $47.3, $46.5
04/11/2019, $46.38, 2208884, $47.13, $47.21, $46.2
04/10/2019, $46.94, 3097527, $47.43, $47.43, $46.09
04/09/2019, $47.34, 1799734, $47.34, $47.6, $46.99
04/08/2019, $47.55, 2005257, $47.42, $47.77, $46.92
04/05/2019, $47.49, 2827019, $47.07, $48.04, $47.02
04/04/2019, $46.87, 2218502, $47.04, $47.18, $46.36
04/03/2019, $47.08, 3481246, $47.52, $48.23, $46.58
04/02/2019, $47.16, 3537367, $48.09, $48.5, $47.11
04/01/2019, $49.12, 2218449, $48.67, $49.19, $48.43
03/29/2019, $48.15, 3029517, $47.89, $48.18, $47.545
03/28/2019, $47.92, 3042243, $48.1, $48.54, $47.655
03/27/2019, $48.06, 3581109, $47.77, $48.38, $47.48
03/26/2019, $47.79, 2793394, $47.8, $48.5346, $47.53
03/25/2019, $47.56, 3459585, $48.65, $48.66, $47.15
03/22/2019, $48.64, 2413990, $50, $50.28, $48.62
03/21/2019, $50.16, 2285363, $49.22, $50.26, $49.13
03/20/2019, $49.36, 2627254, $50.41, $50.42, $48.97
03/19/2019, $50.55, 4413404, $50.04, $50.88, $50.04
03/18/2019, $49.97, 4001123, $50.35, $50.69, $49.465
03/15/2019, $50.27, 5657540, $50.81, $51.02, $50.095
03/14/2019, $50.8, 4224342, $50.76, $50.865, $50.18
03/13/2019, $50.65, 4881108, $49.72, $51.07, $49.45
03/12/2019, $49.33, 2647999, $48.97, $49.79, $48.92
03/11/2019, $48.85, 2864613, $47.93, $48.87, $47.46
03/08/2019, $47.7, 3170166, $47.22, $48.09, $47.04
03/07/2019, $47.5, 3172318, $48.07, $48.31, $47.46
03/06/2019, $48.23, 2662416, $49.85, $49.91, $48.2
03/05/2019, $49.86, 2962505, $50.8, $51, $49.81
03/04/2019, $50.9, 4396962, $53.01, $53.01, $50.64
03/01/2019, $53.05, 3598598, $54.66, $54.97, $52.94
02/28/2019, $54.34, 4027627, $53.65, $54.36, $53.38
02/27/2019, $53.63, 2817956, $53.29, $53.885, $52.96
02/26/2019, $53.6, 2166568, $54.52, $54.6927, $53.56
02/25/2019, $54.58, 2262690, $55.44, $55.44, $54.53
02/22/2019, $54.9, 2317168, $54.7, $55.008, $54.26
02/21/2019, $54.75, 2590435, $55.8, $55.9, $54.37
02/20/2019, $55.91, 2664302, $56.22, $56.49, $55.54
02/19/2019, $56.79, 2795691, $55.31, $56.88, $55.13
02/15/2019, $55.48, 3609137, $55.9, $55.98, $55.36
02/14/2019, $55.5, 3608561, $54.91, $55.65, $54.46
02/13/2019, $55.05, 2724700, $54.65, $55.19, $54.07
02/12/2019, $54.53, 3662891, $53.61, $54.66, $53.38
02/11/2019, $53.19, 2551779, $52.84, $53.23, $52.12
02/08/2019, $52.67, 4701719, $54.47, $54.52, $52.06
02/07/2019, $54.25, 8138101, $53.5, $54.695, $52.75
02/06/2019, $50.79, 3306869, $50, $51.07, $50
02/05/2019, $50.2, 2442326, $49.99, $50.7, $49.79
02/04/2019, $49.91, 3852023, $49.38, $49.93, $49.03
02/01/2019, $49.34, 3035736, $49.17, $49.75, $48.31
01/31/2019, $49.97, 5265288, $48.67, $50.63, $48.61
01/30/2019, $48.76, 5037014, $49.39, $49.455, $48.31
01/29/2019, $49.34, 2568617, $49.3, $49.5, $48.96
01/28/2019, $49.14, 1956278, $49.16, $49.43, $48.48
01/25/2019, $49.35, 4750851, $48.9, $49.6, $48.9
01/24/2019, $48.52, 1967506, $48.8, $49.13, $48.26
01/23/2019, $48.87, 1526526, $48.72, $49.09, $48.16
01/22/2019, $48.65, 2226226, $48.76, $48.9, $48.31
01/18/2019, $49.05, 2720303, $48.62, $49.17, $48.61
01/17/2019, $48.17, 2526960, $48.19, $48.737, $47.69
01/16/2019, $48.42, 3132802, $47.74, $48.75, $47.66
01/15/2019, $47.63, 2628016, $47.42, $47.67, $47.05
01/14/2019, $47.28, 2541745, $47.2, $47.58, $47.18
01/11/2019, $47.59, 1689134, $47.35, $47.61, $46.97
01/10/2019, $47.59, 2747968, $46.87, $48.04, $46.75
01/09/2019, $46.58, 3580906, $46.8, $47.17, $46.38
01/08/2019, $46.5, 3064728, $46.04, $46.865, $45.98
01/07/2019, $45.8, 2659348, $44.92, $46.38, $44.67
01/04/2019, $44.92, 3073532, $44.62, $45.07, $44.21
01/03/2019, $44.16, 4171451, $44.57, $44.9, $43.82
01/02/2019, $45.07, 3288420, $44.12, $45.6001, $43.95
12/31/2018, $44.6, 2482358, $44.28, $44.8545, $43.95
12/28/2018, $44.58, 4077508, $44.75, $45.27, $44.1
12/27/2018, $44.58, 2724954, $44, $44.58, $42.9
12/26/2018, $44.57, 3354520, $43.11, $44.59, $42.17
12/24/2018, $42.93, 1903106, $44.33, $44.39, $42.9
12/21/2018, $44.44, 5891778, $45.3, $46.285, $44.15
12/20/2018, $45.3, 4603631, $46.08, $46.71, $44.6
12/19/2018, $46.13, 4142658, $47.05, $47.56, $45.84
12/18/2018, $47.05, 3235884, $48.55, $48.63, $46.58
12/17/2018, $47.93, 3642998, $49.23, $49.37, $47.66
12/14/2018, $50.06, 3554700, $51.74, $52.13, $49.92
12/13/2018, $52.39, 2950323, $53.78, $53.78, $51.925
12/12/2018, $53.73, 2230983, $53.88, $54.99, $53.7
12/11/2018, $53.54, 2381143, $53.57, $54.42, $52.85
12/10/2018, $53.05, 3667368, $53.91, $53.925, $51.52
12/07/2018, $53.91, 4125026, $54.46, $55.44, $53.78
12/06/2018, $54.81, 4834096, $54.49, $54.81, $52.17
12/04/2018, $55.07, 5148187, $56, $56.39, $54.4077
12/03/2018, $56.2, 7001239, $55, $56.52, $54.92
11/30/2018, $54.83, 4442739, $55.23, $55.23, $54.11
11/29/2018, $55.02, 2855775, $54.81, $55.55, $54.56
11/28/2018, $54.88, 5168586, $54.37, $54.89, $53.86
11/27/2018, $54.33, 4923329, $53.38, $54.49, $53.28
11/26/2018, $53.38, 5139443, $53.5, $54.1, $52.93
